id_user,Cantidad_items,Dinero_gastado,recommend
42978717,185,2630.57,No hay reseñas.
42rsfw42efwrwr,23,159.97,No hay reseñas.
4301945,12,63.93,100.00 %
4321louis,65,535.01,100.00 %
4324434,18,110.9,100.00 %
434238948,69,239.82999999999998,100.00 %
434546464,62,902.55,100.00 %
44196,119,1884.53,No hay reseñas.
442199,4,14.99,No hay reseñas.
44290,28,195.87,100.00 %
4432XABLAU,171,1572.37,No hay reseñas.
4454664,61,899.5,No hay reseñas.
4456829,32,290.84999999999997,No hay reseñas.
44579,36,390.81,No hay reseñas.
44845991789,22,301.8,No hay reseñas.
44925952,8,79.94,No hay reseñas.
452213,2,14.99,No hay reseñas.
45236243663663643636,39,684.63,0.00 %
45378665,1,19.99,No hay reseñas.
4545451111,13,84.97,100.00 %
4545648,8,24.97,No hay reseñas.
454575878752,7,18.98,No hay reseñas.
45514551,35,456.71999999999997,100.00 %
45544554455445,71,922.38,No hay reseñas.
45622hd,2,14.98,No hay reseñas.
4563453467436754656677,4,107.96000000000001,No hay reseñas.
4564231564,33,467.7,No hay reseñas.
4567cabi,39,378.7,No hay reseñas.
45685748567857,49,499.69,No hay reseñas.
45748930,18,19.99,No hay reseñas.
45826755958,32,544.8100000000001,100.00 %
458768,51,448.67,No hay reseñas.
458769873675,7,117.94,No hay reseñas.
45883274,236,3059.98,No hay reseñas.
45979,2,0.0,No hay reseñas.
46366536564574576346346546,137,620.63,100.00 %
4687843213132,10,122.89999999999999,No hay reseñas.
4735736754,13,64.96,No hay reseñas.
47444744,5,44.97,No hay reseñas.
47DollarsInMyBankAccount,64,896.46,No hay reseñas.
47enth,179,2825.58,No hay reseñas.
4801,55,824.52,50.00 %
4805766,2,0.0,No hay reseñas.
48226746,96,1600.23,87.50 %
483752394756293478563845,6,19.98,No hay reseñas.
486259317,79,603.61,100.00 %
4Elementals,17,11.99,No hay reseñas.
4KnightArtorias,29,9.99,No hay reseñas.
4RCH4NG3Ll,140,1311.0,No hay reseñas.
4_5C12U13,114,1490.72,100.00 %
4bigs,1,9.99,No hay reseñas.
4d1t,21,382.87,No hay reseñas.
4hwei,163,1640.59,50.00 %
4i20swagyolo69,18,127.85,100.00 %
4loreseeker,22,103.42,No hay reseñas.
4mrtm,110,715.87,100.00 %
4n0m4ly,69,995.18,No hay reseñas.
4n631,43,634.6899999999999,100.00 %
4nti-y0u,102,1513.8899999999999,100.00 %
4op2U,82,621.51,No hay reseñas.
4p4ch3,40,520.63,No hay reseñas.
4skin5head,37,661.6999999999999,No hay reseñas.
4tiles,17,327.83,100.00 %
50899161,188,2225.12,No hay reseñas.
51041,36,484.71999999999997,100.00 %
51134243,77,937.17,100.00 %
512356,433,4148.97,No hay reseñas.
51252151215512,56,514.75,No hay reseñas.
512am,29,334.82,No hay reseñas.
513659145,7,95.95,No hay reseñas.
51564210333,67,528.59,100.00 %
519130312,83,646.46,No hay reseñas.
519348245,56,239.64,No hay reseñas.
51centcorn,258,2887.93,75.00 %
51jets,24,126.89,No hay reseñas.
527788235,214,2698.1,100.00 %
53071407,21,354.87,No hay reseñas.
53112195114,41,369.73,No hay reseñas.
5318064,38,765.41,No hay reseñas.
5343039,173,3649.1,100.00 %
535346456636,74,239.85,50.00 %
53774,150,2476.59,No hay reseñas.
5400540054005400,81,1240.36,100.00 %
54263144,29,269.88,No hay reseñas.
54321DrOpThEbAsS,18,215.84,No hay reseñas.
5438910,18,89.94,No hay reseñas.
544183980,116,1556.42,No hay reseñas.
544542132154524145,25,7.99,No hay reseñas.
54494292,18,94.93,No hay reseñas.
5453V3,14,113.91,No hay reseñas.
54546545,66,847.45,100.00 %
54678907652,61,690.49,33.33 %
5469782134896,278,3978.91,No hay reseñas.
548547248072804,70,745.47,100.00 %
54Strat,47,623.61,100.00 %
54r93,166,2968.43,No hay reseñas.
550455,13,0.0,No hay reseñas.
554076033,12,154.95000000000002,100.00 %
55432147,88,630.63,25.00 %
5554Grovesy,78,1064.42,100.00 %
5564321,18,139.92,No hay reseñas.
558092,44,333.74,100.00 %
564743553uy5367,36,484.72999999999996,No hay reseñas.
567234,54,475.71999999999997,No hay reseñas.
56745879956,2,0.0,No hay reseñas.
56748930,28,319.8,No hay reseñas.
5678LetMeCyaBootyShake,84,817.41,33.33 %
5692496235797644,91,1273.29,No hay reseñas.
5739108,87,1163.25,No hay reseñas.
57841325,34,249.36,No hay reseñas.
5790870877878,10,0.0,No hay reseñas.
579132657905,6,54.96,No hay reseñas.
58077979,36,211.77,No hay reseñas.
58254410,127,1512.04,100.00 %
58291756,1,4.99,No hay reseñas.
5856565456564,88,1008.46,100.00 %
58981044,73,513.59,No hay reseñas.
5901,58,683.4399999999999,No hay reseñas.
59285912859,45,485.65,No hay reseñas.
5975,193,2937.25,100.00 %
5LuG,14,184.87,100.00 %
5car3crow,81,1241.22,No hay reseñas.
5h0tL3s5,56,908.49,No hay reseñas.
5nakebit3,35,419.76,No hay reseñas.
5p1ca,70,1036.3999999999999,No hay reseñas.
5spooky420me,19,196.88,100.00 %
5yearoldrexrex111,104,1303.1499999999999,100.00 %
60324133769,77,623.38,100.00 %
6060548,77,1153.3799999999999,No hay reseñas.
60sSpiderman,13,49.95,No hay reseñas.
61241571,16,154.91,No hay reseñas.
61428,20,210.85999999999999,No hay reseñas.
616333,61,22.979999999999997,100.00 %
61782,57,501.77,No hay reseñas.
618554,23,184.88,100.00 %
6294421419,90,836.58,100.00 %
63246555,20,59.96,No hay reseñas.
6344143214,3,9.99,No hay reseñas.
63718432421321321312,61,299.84,100.00 %
63Hayden,127,1307.61,100.00 %
6435677448,40,471.76,No hay reseñas.
64512328,103,979.45,75.00 %
64574574574744,31,179.85999999999999,100.00 %
64723864,188,2367.53,0.00 %
650326,9,86.94,No hay reseñas.
6524696969,31,372.78,No hay reseñas.
653448,131,1853.69,No hay reseñas.
6545_Sniffler,40,579.83,No hay reseñas.
65464684,137,1752.95,No hay reseñas.
65711642,44,600.34,No hay reseñas.
657475591245,109,1741.87,100.00 %
6592,297,3827.14,No hay reseñas.
66083299,26,368.78000000000003,No hay reseñas.
66113860,32,509.75,No hay reseñas.
666101,201,3358.34,No hay reseñas.
66666669999999,106,1268.3,No hay reseñas.
666999661,22,199.81,No hay reseñas.
666NeCrO,456,6383.66,No hay reseñas.
666slayerr666,93,1141.29,No hay reseñas.
66839427,69,976.41,100.00 %
66d,62,781.28,No hay reseñas.
66ot,49,485.64,No hay reseñas.
67162763,59,360.7,No hay reseñas.
6738497298564377854673421,88,992.28,No hay reseñas.
67712702,12,64.95,No hay reseñas.
678rtv45,29,194.85999999999999,No hay reseñas.
679gog,45,562.63,No hay reseñas.
67samjosh,46,583.56,100.00 %
68496742234,151,2066.2,No hay reseñas.
6871,89,973.34,No hay reseñas.
69133709,29,300.79,No hay reseñas.
69222518,87,634.59,No hay reseñas.
692412341234,27,60.94,No hay reseñas.
6935,142,1851.61,100.00 %
694201337694201337,44,174.88,100.00 %
696969696969699,32,363.25,100.00 %
696969697,251,3561.31,No hay reseñas.
697235,18,174.9,No hay reseñas.
698959,85,1127.37,No hay reseñas.
69_420_bl41e_fgt,67,842.4599999999999,100.00 %
69bmw,31,245.85999999999999,0.00 %
69doggystyle,74,692.61,No hay reseñas.
69madman,16,111.89,No hay reseñas.
6C_Troll,26,357.78,No hay reseñas.
6dighero,286,4075.44,100.00 %
6ex6ex6ex,68,815.45,No hay reseñas.
6golf6,8,84.94,100.00 %
6teencarz,68,923.4399999999999,No hay reseñas.
70293553,4,54.96,No hay reseñas.
71124,52,550.65,No hay reseñas.
711armageddoncarmageddon,83,777.39,100.00 %
7122456,13,79.95,100.00 %
71251241,80,331.77,100.00 %
7225eternally,7,59.959999999999994,No hay reseñas.
72345,1,14.99,No hay reseñas.
72345436754433546,108,1060.35,No hay reseñas.
723943123,46,499.73,83.33 %
72947282842,2,34.98,No hay reseñas.
735102120,7,14.99,No hay reseñas.
737911,168,721.39,100.00 %
739567275,108,955.25,100.00 %
739749287981,31,154.35,100.00 %
740449400,23,324.82,No hay reseñas.
74345,173,2341.07,No hay reseñas.
743748734,17,74.98,No hay reseñas.
7466NHK,39,109.96000000000001,No hay reseñas.
748237482374284792,91,346.71999999999997,100.00 %
74987000,48,420.62,71.43 %
750805,643,8375.19,0.00 %
7515953,43,438.77,No hay reseñas.
75498,30,281.77,No hay reseñas.
756755557153145,96,1066.22,No hay reseñas.
75791513,25,154.85,66.67 %
75k12,76,1198.37,No hay reseñas.
76415,30,214.87,No hay reseñas.
76561193688520497,48,603.57,No hay reseñas.
76561197960271609,22,239.8,No hay reseñas.
76561197960277635,39,434.64,No hay reseñas.
76561197960279587,30,412.71,No hay reseñas.
76561197960279912,32,425.7,No hay reseñas.
76561197960281419,24,254.78,No hay reseñas.
76561197960285738,13,134.87,No hay reseñas.
76561197960285909,18,224.84,No hay reseñas.
76561197960286077,13,99.88,No hay reseñas.
76561197960286950,156,1907.58,No hay reseñas.
76561197960288186,208,3769.68,100.00 %
76561197960295773,14,119.87,No hay reseñas.
76561197960298230,52,739.5,No hay reseñas.
76561197960299496,27,359.75,No hay reseñas.
76561197960301970,79,1535.96,No hay reseñas.
76561197960324641,998,13265.02,No hay reseñas.
76561197960324664,27,255.75,No hay reseñas.
76561197960324928,73,1236.35,33.33 %
76561197960333283,22,180.8,No hay reseñas.
76561197960339094,17,100.86,No hay reseñas.
76561197960364170,45,485.62,No hay reseñas.
76561197960366346,51,635.54,No hay reseñas.
76561197960390517,63,985.43,No hay reseñas.
76561197960425229,81,1376.23,100.00 %
76561197960426941,36,475.67,No hay reseñas.
76561197960438497,19,169.82,100.00 %
76561197960453899,26,389.75,No hay reseñas.
76561197960454309,47,935.57,No hay reseñas.
76561197960459970,30,363.72999999999996,No hay reseñas.
76561197960461312,60,1018.43,50.00 %
76561197960462807,9,59.910000000000004,No hay reseñas.
76561197960467275,175,2380.87,100.00 %
76561197960468120,23,299.78999999999996,No hay reseñas.
76561197960470293,16,139.85,No hay reseñas.
76561197960471546,23,364.56,No hay reseñas.
76561197960471761,45,540.56,No hay reseñas.
76561197960478402,22,240.29999999999998,No hay reseñas.
76561197960478966,27,369.8,No hay reseñas.
76561197960481739,46,657.5699999999999,No hay reseñas.
76561197960499156,8,49.92,No hay reseñas.
76561197960508459,13,114.88,No hay reseñas.
76561197960531365,15,144.86,No hay reseñas.
76561197960541850,18,149.85,No hay reseñas.
76561197960549169,174,2598.0299999999997,No hay reseñas.
76561197960564189,43,667.59,No hay reseñas.
76561197960565919,24,464.77,No hay reseñas.
76561197960571317,56,596.46,No hay reseñas.
76561197960572371,26,334.77,No hay reseñas.
76561197960575139,78,1388.19,No hay reseñas.
76561197960577481,140,2105.41,No hay reseñas.
76561197960580457,16,120.85,No hay reseñas.
76561197960589167,25,289.78,No hay reseñas.
76561197960607334,25,254.76999999999998,No hay reseñas.
76561197960608571,19,135.84,100.00 %
76561197960611419,18,194.82999999999998,No hay reseñas.
76561197960617353,16,234.84,No hay reseñas.
76561197960666461,15,94.89,No hay reseñas.
76561197960693758,54,658.5699999999999,No hay reseñas.
76561197960694096,160,2351.5499999999997,No hay reseñas.
76561197960713250,173,2706.05,No hay reseñas.
76561197960721600,28,302.74,No hay reseñas.
76561197960721799,17,189.84,No hay reseñas.
76561197960743001,17,74.9,No hay reseñas.
76561197960799510,38,458.63,No hay reseñas.
76561197960802408,22,190.79,No hay reseñas.
76561197960802995,56,578.55,No hay reseñas.
76561197960803312,48,522.55,No hay reseñas.
76561197960811584,156,1844.58,No hay reseñas.
76561197960811774,27,454.77,No hay reseñas.
76561197960874012,18,314.84000000000003,No hay reseñas.
76561197960877600,20,258.8,No hay reseñas.
76561197960888883,33,470.69,No hay reseñas.
76561197960891010,231,3405.29,No hay reseñas.
76561197960946320,41,609.62,No hay reseñas.
76561197960959352,29,460.71999999999997,No hay reseñas.
76561197960959436,121,1596.1599999999999,No hay reseñas.
76561197960962392,27,293.74,No hay reseñas.
76561197960963799,60,951.36,No hay reseñas.
76561197960971187,14,139.87,No hay reseñas.
76561197961051810,144,1806.6499999999999,No hay reseñas.
76561197961108717,72,1383.33,No hay reseñas.
76561197961111954,20,204.82,No hay reseñas.
76561197961118969,61,1120.43,No hay reseñas.
76561197961124706,100,1464.08,100.00 %
76561197961157004,52,734.54,No hay reseñas.
76561197961172553,146,1943.6,No hay reseñas.
76561197961172915,125,1709.82,No hay reseñas.
76561197961187815,21,183.82,No hay reseñas.
76561197961216740,25,244.78,No hay reseñas.
76561197961222930,21,214.81,No hay reseñas.
76561197961234023,26,236.76,No hay reseñas.
76561197961247707,83,1189.28,No hay reseñas.
76561197961279828,27,300.76,No hay reseñas.
76561197961316177,32,458.69,No hay reseñas.
76561197961325529,69,1109.35,No hay reseñas.
76561197961375322,21,195.8,No hay reseñas.
76561197961448249,18,180.82999999999998,No hay reseñas.
76561197961464265,61,608.61,100.00 %
76561197961465709,76,1226.34,No hay reseñas.
76561197961527817,61,771.41,No hay reseñas.
76561197961533298,280,3792.99,No hay reseñas.
76561197961567943,68,1075.33,No hay reseñas.
76561197961572037,15,79.9,No hay reseñas.
76561197961612098,26,314.76,No hay reseñas.
76561197961628243,117,1599.9099999999999,No hay reseñas.
76561197961631213,52,633.59,No hay reseñas.
76561197961637426,88,1156.8899999999999,No hay reseñas.
76561197961643678,75,1236.37,No hay reseñas.
76561197961648625,100,1375.05,No hay reseñas.
76561197961663345,22,339.79,No hay reseñas.
76561197961672116,74,970.35,No hay reseñas.
76561197961702279,75,852.3,No hay reseñas.
76561197961718947,28,365.84999999999997,50.00 %
76561197961739219,37,519.68,No hay reseñas.
76561197961745322,16,171.84,No hay reseñas.
76561197961823780,23,255.79,No hay reseñas.
76561197961838528,16,240.87,No hay reseñas.
76561197961840584,77,1116.28,No hay reseñas.
76561197961857584,126,1693.79,No hay reseñas.
76561197961860415,30,395.71,No hay reseñas.
76561197961892438,83,1192.22,No hay reseñas.
76561197961925195,19,184.84,No hay reseñas.
76561197961948959,51,813.22,No hay reseñas.
76561197961951233,10,74.9,No hay reseñas.
76561197961979693,21,180.82,No hay reseñas.
76561197962023392,25,354.78999999999996,No hay reseñas.
76561197962025274,47,577.62,100.00 %
76561197962048866,106,1565.09,No hay reseñas.
76561197962077181,23,187.81,No hay reseñas.
76561197962080059,15,139.86,No hay reseñas.
76561197962089166,16,109.87,No hay reseñas.
76561197962104795,53,791.55,No hay reseñas.
76561197962175536,25,252.78,No hay reseñas.
76561197962197347,35,320.74,No hay reseñas.
76561197962221247,65,1013.13,No hay reseñas.
76561197962223765,15,129.85,No hay reseñas.
76561197962298116,11,94.89,No hay reseñas.
76561197962338878,38,434.71,No hay reseñas.
76561197962414903,17,189.84,No hay reseñas.
76561197962441411,23,319.78,No hay reseñas.
76561197962448420,74,1084.29,No hay reseñas.
76561197962604175,28,265.75,No hay reseñas.
76561197962686639,37,615.64,No hay reseñas.
76561197962728844,34,400.71,No hay reseñas.
76561197962738675,50,804.51,No hay reseñas.
76561197962755121,20,200.81,No hay reseñas.
76561197962775018,62,961.45,No hay reseñas.
76561197962862487,47,880.54,No hay reseñas.
76561197962960302,102,1654.05,No hay reseñas.
76561197963008605,8,49.92,No hay reseñas.
76561197963038819,14,104.87,No hay reseñas.
76561197963090949,18,259.83,No hay reseñas.
76561197963130430,166,2506.13,No hay reseñas.
76561197963206623,160,2414.48,No hay reseñas.
76561197963219999,196,3281.83,No hay reseñas.
76561197963262084,44,799.5699999999999,No hay reseñas.
76561197963325844,15,189.85,No hay reseñas.
76561197963338250,20,199.84,No hay reseñas.
76561197963392788,36,476.72,100.00 %
76561197963401558,78,930.01,No hay reseñas.
76561197963405974,80,1367.97,No hay reseñas.
76561197963406032,27,250.76,No hay reseñas.
76561197963420680,55,737.49,No hay reseñas.
76561197963421102,19,150.82999999999998,No hay reseñas.
76561197963429707,22,279.79,No hay reseñas.
76561197963436918,94,1376.11,100.00 %
76561197963443099,34,509.66999999999996,No hay reseñas.
76561197963443724,11,89.9,No hay reseñas.
76561197963455626,220,3690.68,100.00 %
76561197963469414,179,2723.45,33.33 %
76561197963478502,51,521.63,No hay reseñas.
76561197963485479,17,307.76,No hay reseñas.
76561197963518361,13,74.9,No hay reseñas.
76561197963518399,15,139.86,No hay reseñas.
76561197963530842,21,139.84,No hay reseñas.
76561197963532952,40,583.65,No hay reseñas.
76561197963538874,44,487.61,No hay reseñas.
76561197963549028,191,3215.98,No hay reseñas.
76561197963584284,28,200.79,No hay reseñas.
76561197963613344,25,225.78,No hay reseñas.
76561197963638240,136,2122.75,100.00 %
76561197963746199,115,1194.96,No hay reseñas.
76561197963759246,26,500.75,0.00 %
76561197963797456,79,1235.26,No hay reseñas.
76561197963801702,42,644.38,No hay reseñas.
76561197963914566,78,902.3,No hay reseñas.
76561197963977595,70,984.33,No hay reseñas.
76561197964050011,65,1093.44,No hay reseñas.
76561197964072195,30,444.73,No hay reseñas.
76561197964092053,122,2199.68,No hay reseñas.
76561197964129564,114,1544.77,No hay reseñas.
76561197964188781,225,3234.86,No hay reseñas.
76561197964247504,29,334.77,No hay reseñas.
76561197964286188,80,1309.21,No hay reseñas.
76561197964301090,102,1747.05,No hay reseñas.
76561197964310685,20,289.8,No hay reseñas.
76561197964316999,199,3588.91,0.00 %
76561197964317648,354,4438.68,100.00 %
76561197964386329,27,309.76,No hay reseñas.
76561197964386571,48,750.53,No hay reseñas.
76561197964402427,110,1156.3799999999999,100.00 %
76561197964421738,117,1898.62,No hay reseñas.
76561197964435063,68,1164.1299999999999,No hay reseñas.
76561197964473354,21,239.79999999999998,No hay reseñas.
76561197964542243,73,878.15,No hay reseñas.
76561197964586074,53,926.51,No hay reseñas.
76561197964656641,19,179.82,No hay reseñas.
76561197964743118,36,490.68,No hay reseñas.
76561197964743311,154,2582.06,No hay reseñas.
76561197964753680,668,8563.41,100.00 %
76561197964772156,96,1213.26,0.00 %
76561197964876290,60,647.41,100.00 %
76561197964880950,167,2674.27,No hay reseñas.
76561197964932511,8,49.92,No hay reseñas.
76561197965036285,65,1090.3799999999999,No hay reseñas.
76561197965059579,55,747.5799999999999,100.00 %
76561197965095468,75,958.05,No hay reseñas.
76561197965096829,28,270.78,No hay reseñas.
76561197965109264,580,7397.08,No hay reseñas.
76561197965128569,59,792.48,No hay reseñas.
76561197965139367,126,1908.84,No hay reseñas.
76561197965144435,89,1406.11,100.00 %
76561197965157441,85,958.8299999999999,No hay reseñas.
76561197965185036,67,980.25,No hay reseñas.
76561197965205416,97,982.3100000000001,100.00 %
76561197965208032,281,3802.7799999999997,100.00 %
76561197965222957,22,294.8,No hay reseñas.
76561197965224231,32,357.71999999999997,No hay reseñas.
76561197965238303,21,190.8,No hay reseñas.
76561197965240955,51,613.61,No hay reseñas.
76561197965243099,26,265.76,No hay reseñas.
76561197965245779,37,552.67,No hay reseñas.
76561197965263006,189,2952.13,No hay reseñas.
76561197965264721,21,129.85,No hay reseñas.
76561197965265903,22,272.78,No hay reseñas.
76561197965279916,54,426.51,No hay reseñas.
76561197965281231,23,284.78999999999996,No hay reseñas.
76561197965312871,97,1760.82,No hay reseñas.
76561197965316354,19,185.82,No hay reseñas.
76561197965316820,35,515.67,No hay reseñas.
76561197965326033,135,1977.75,No hay reseñas.
76561197965332011,27,270.74,No hay reseñas.
76561197965355573,228,3109.37,No hay reseñas.
76561197965359281,115,1002.03,No hay reseñas.
76561197965370768,18,150.82999999999998,No hay reseñas.
76561197965380720,68,908.38,No hay reseñas.
76561197965444255,34,517.67,No hay reseñas.
76561197965461199,93,1558.85,No hay reseñas.
76561197965468767,30,405.74,No hay reseñas.
76561197965494000,85,1155.19,No hay reseñas.
76561197965557728,192,2911.18,100.00 %
76561197965631636,8,74.94,No hay reseñas.
76561197965635189,179,2595.52,No hay reseñas.
76561197965668941,53,151.89,No hay reseñas.
76561197965716900,44,553.59,No hay reseñas.
76561197965744283,16,200.85,No hay reseñas.
76561197965808182,54,832.74,No hay reseñas.
76561197965833962,25,404.77,No hay reseñas.
76561197965839479,77,1073.26,No hay reseñas.
76561197965847529,11,114.92,No hay reseñas.
76561197965916509,118,1881.86,100.00 %
76561197965929122,140,1621.77,No hay reseñas.
76561197965932870,89,1505.17,No hay reseñas.
